,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Roderick Howell,36,4,8,.500,4,8,.500,0,0,,3,7,.429,3,1,4,0,0,1,2,3,11
1,Daniel Burchette,35,3,8,.375,3,5,.600,0,3,.000,0,0,,3,1,4,3,1,0,1,2,6
2,AJ Myers,25,3,9,.333,3,8,.375,0,1,.000,2,3,.667,1,1,2,0,1,0,4,3,8
3,Kovi Tate,22,2,10,.200,2,9,.222,0,1,.000,1,2,.500,6,6,12,0,0,0,4,4,5
4,Ryan Mobley,20,0,1,.000,0,1,.000,0,0,,0,0,,0,3,3,4,0,0,4,2,0
5,Caleb Arrington,24,4,10,.400,0,1,.000,4,9,.444,1,1,1.000,0,4,4,1,1,0,2,1,13
6,Joe Conley,15,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,2,1,1,1,3,0
7,Daniko Jackson,10,0,2,.000,0,2,.000,0,0,,1,2,.500,0,2,2,0,0,0,3,2,1
8,Spencer Kirkpatrick,7,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,1,0,2
9,Logan Holliday,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
10,Luke Raines,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
