,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,JD Williams,31,5,6,.833,5,6,.833,0,0,,5,7,.714,0,3,3,3,0,2,0,1,15
1,Travis Munnings,31,3,9,.333,3,6,.500,0,3,.000,4,4,1.000,2,3,5,4,0,1,4,3,10
2,Michael Ertel,30,7,12,.583,4,6,.667,3,6,.500,0,0,,0,2,2,3,0,0,0,0,17
3,Daishon Smith,29,8,10,.800,5,6,.833,3,4,.750,4,6,.667,0,5,5,4,3,0,1,1,23
4,Andre Washington,15,1,2,.500,1,2,.500,0,0,,4,4,1.000,2,2,4,0,0,0,1,4,6
5,Jontray Harris,24,4,8,.500,4,7,.571,0,1,.000,0,2,.000,3,7,10,2,0,0,1,1,8
6,Brandon Newman,17,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,1,1,2,0,0,2,1,3
7,Tyree White,11,4,5,.800,3,4,.750,1,1,1.000,2,3,.667,2,1,3,0,0,1,0,3,11
8,Wade Martin,4,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
9,Jalen Hodge,4,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Ty Shelby,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,2,0
