,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nate Navigato,37,7,12,.583,2,5,.400,5,7,.714,2,2,1.000,1,3,4,2,3,1,2,0,21
1,Jaelan Sanford,35,8,14,.571,7,10,.700,1,4,.250,4,4,1.000,0,5,5,2,0,0,2,0,21
2,Marreon Jackson,30,5,11,.455,3,7,.429,2,4,.500,3,4,.750,1,2,3,9,2,0,1,3,15
3,Luke Knapke,28,4,5,.800,2,3,.667,2,2,1.000,0,0,,2,7,9,1,0,2,0,4,10
4,Spencer Littleson,26,2,5,.400,0,0,,2,5,.400,0,0,,0,0,0,1,2,0,1,1,6
5,Willie Jackson,20,2,4,.500,2,4,.500,0,0,,0,0,,0,6,6,3,0,1,0,1,4
6,AJ Edu,11,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,1,0,2,2,1,0
7,Chris Darrington,10,3,6,.500,1,2,.500,2,4,.500,0,0,,0,1,1,0,0,0,1,2,8
8,Dylan Alderson,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
