,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zeb Green,28,3,9,.333,3,9,.333,0,0,,2,2,1.000,1,8,9,1,0,0,3,3,8
1,Braydon Unruh,26,2,9,.222,1,4,.250,1,5,.200,2,2,1.000,3,3,6,1,1,0,6,2,7
2,Jay Lems,23,1,8,.125,0,2,.000,1,6,.167,1,2,.500,0,2,2,1,0,0,0,2,4
3,Jax Bell,22,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0
4,D'Marques Harris,20,3,10,.300,3,10,.300,0,0,,0,0,,1,3,4,0,2,0,8,4,6
5,Benjamin Jones,19,2,4,.500,1,1,1.000,1,3,.333,0,0,,1,2,3,1,0,0,2,1,5
6,Zak Kirkman,17,0,4,.000,0,0,,0,4,.000,0,0,,0,1,1,0,0,0,6,2,0
7,Drake Griebel,14,1,5,.200,0,2,.000,1,3,.333,0,0,,0,0,0,0,1,0,0,3,3
8,Tim Marchbanks,13,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
9,Adrian Bordallo,11,0,3,.000,0,2,.000,0,1,.000,0,0,,0,2,2,3,0,0,6,2,0
10,Tobias Welling,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,4,0
11,Tim Gleason,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
