,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jake Bruner,21,1,4,.250,1,3,.333,0,1,.000,0,0,,1,2,3,2,0,0,3,1,2
1,Matt Meyers,19,1,7,.143,1,6,.167,0,1,.000,4,4,1.000,4,4,8,0,0,0,3,0,6
2,Nate Bruneel,19,1,7,.143,1,3,.333,0,4,.000,0,0,,1,2,3,0,0,0,0,1,2
3,Keun Palu-Thompson,14,2,8,.250,1,5,.200,1,3,.333,0,1,.000,0,1,1,1,0,0,0,1,5
4,Talon Pinckney,14,0,3,.000,0,1,.000,0,2,.000,0,0,,1,1,2,0,2,0,3,1,0
5,Justin Saunders,18,3,6,.500,1,2,.500,2,4,.500,2,2,1.000,1,0,1,0,1,0,1,1,10
6,Gibson Berryhill,17,3,7,.429,0,2,.000,3,5,.600,0,0,,0,1,1,2,0,0,0,1,9
7,Connor Desaulniers,17,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,1,0,0,2,2,2
8,Jalen Galloway,14,1,6,.167,1,4,.250,0,2,.000,0,0,,2,3,5,0,0,0,2,1,2
9,Ivory Miles-Williams,12,3,3,1.000,3,3,1.000,0,0,,0,0,,0,3,3,0,1,1,0,2,6
10,Derek Wadsworth,12,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
11,Daniel Webster,10,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,1,0,1,2,4
12,Kamron Modrow,8,1,4,.250,0,0,,1,4,.250,0,0,,1,2,3,0,0,0,0,0,3
13,Jacob Russell,5,0,2,.000,0,2,.000,0,0,,1,2,.500,0,0,0,0,2,0,0,1,1
