,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Deshon Taylor,35,10,18,.556,6,9,.667,4,9,.444,13,14,.929,1,0,1,8,1,0,1,3,37
1,Noah Blackwell,31,8,10,.800,1,2,.500,7,8,.875,2,3,.667,1,2,3,8,2,0,2,1,25
2,Braxton Huggins,30,11,18,.611,1,2,.500,10,16,.625,2,2,1.000,0,0,0,2,1,0,2,4,34
3,Sam Bittner,27,1,2,.500,0,0,,1,2,.500,0,0,,2,5,7,2,2,0,1,3,3
4,Nate Grimes,21,3,3,1.000,3,3,1.000,0,0,,0,1,.000,2,10,12,2,2,2,3,3,6
5,New Williams,23,2,5,.400,1,2,.500,1,3,.333,0,0,,0,3,3,3,0,0,0,1,5
6,Aguir Agau,15,2,2,1.000,2,2,1.000,0,0,,1,2,.500,0,3,3,1,1,0,1,0,5
7,Christian Gray,12,1,2,.500,1,2,.500,0,0,,0,2,.000,1,3,4,0,0,0,0,4,2
8,Lazaro Rojas,6,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,0,1,0,3,4
