,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Justin Sutton,31,5,17,.294,5,14,.357,0,3,.000,0,0,,1,2,3,1,0,1,1,2,10
1,Travis James,25,1,3,.333,1,3,.333,0,0,,0,0,,2,2,4,0,0,1,2,2,2
2,Basheeru Camara,24,3,11,.273,3,10,.300,0,1,.000,1,5,.200,1,3,4,1,0,1,3,2,7
3,Jafet Thomas,17,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,1,1,2,5,0
4,Elias Scott,16,1,6,.167,1,3,.333,0,3,.000,0,0,,0,0,0,0,0,0,2,2,2
5,Isaiah Garvey-Mwazi,17,1,4,.250,0,1,.000,1,3,.333,0,2,.000,0,2,2,0,0,0,0,1,3
6,Sean Webb,13,1,4,.250,1,2,.500,0,2,.000,0,2,.000,0,2,2,0,1,0,1,4,2
7,Darrell Spaulding,9,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,3,3,0
8,Naquavah Jackson,8,1,3,.333,0,2,.000,1,1,1.000,1,4,.250,2,1,3,0,1,0,0,2,4
9,Mousa Sinera,7,1,1,1.000,1,1,1.000,0,0,,0,1,.000,2,2,4,0,0,0,2,2,2
10,Sidney Payne,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,2,0
11,Brandon Providence,6,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,1,2
12,Andrew Julien,5,1,1,1.000,1,1,1.000,0,0,,0,2,.000,0,1,1,0,0,0,1,0,2
13,Chad Marcus,4,2,5,.400,2,3,.667,0,2,.000,2,2,1.000,1,1,2,0,0,0,0,1,6
14,Eric Palmer,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
15,Jose Batista,4,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,3,1,0
16,Joancarlo Bonilla,3,0,0,,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,0,0
