,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kevin Silverberg,30,3,10,.300,1,5,.200,2,5,.400,3,4,.750,0,2,2,2,0,0,1,1,11
1,Jordan Williams,19,3,7,.429,2,6,.333,1,1,1.000,0,0,,0,1,1,0,0,0,1,5,7
2,Davaughn Roberts,18,0,3,.000,0,2,.000,0,1,.000,3,4,.750,1,3,4,2,0,1,3,4,3
3,Jheron Dawson-Johnson,17,1,3,.333,0,0,,1,3,.333,0,0,,0,3,3,0,2,0,0,0,3
4,Ameer Biddle,13,1,2,.500,1,2,.500,0,0,,0,0,,0,3,3,1,0,1,1,4,2
5,Khalil White,24,3,10,.300,1,5,.200,2,5,.400,6,8,.750,0,2,2,1,1,0,1,1,14
6,David Rodgers,15,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,3,3,0
7,Jayden Hampton,13,2,4,.500,0,2,.000,2,2,1.000,4,4,1.000,0,3,3,0,0,1,2,2,10
8,Dominique Stevenson,12,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,2,3,2
9,William Pierce,11,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,2,2
10,Mahda Brewah,9,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,3,3,0
11,Justin Sutton,5,2,4,.500,2,4,.500,0,0,,0,0,,0,2,2,0,0,1,0,0,4
12,Nicholas Roberson,4,0,0,,0,0,,0,0,,0,1,.000,0,1,1,0,0,0,0,1,0
13,Lynorris Hamilton,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,John Armstead,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
15,Marcus Allen,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
