,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Darius Roy,37,7,11,.636,5,6,.833,2,5,.400,2,4,.500,1,4,5,5,2,0,3,3,18
1,Jake Wright,35,5,12,.417,0,2,.000,5,10,.500,2,2,1.000,0,2,2,0,0,0,2,1,17
2,Bryce Barnes,32,5,8,.625,3,5,.600,2,3,.667,6,8,.750,1,2,3,5,1,0,6,1,18
3,DeAndre Abram,27,2,6,.333,1,1,1.000,1,5,.200,0,0,,0,4,4,1,0,0,0,2,5
4,Amir Allen,14,0,0,,0,0,,0,0,,0,5,.000,2,1,3,0,1,0,3,2,0
5,Vance Johnson,18,2,8,.250,2,7,.286,0,1,.000,4,4,1.000,1,4,5,2,0,0,1,3,8
6,Bobby Arthur-Williams,15,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,4
7,Wil Sessoms,12,2,3,.667,2,2,1.000,0,1,.000,0,2,.000,0,2,2,0,0,0,0,2,4
8,Jamar Madge,10,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
9,Tyler Behrendt,0,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
