,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Charles Vines,28,7,16,.438,4,10,.400,3,6,.500,1,2,.500,0,5,5,2,0,0,0,5,18
1,Shayheim Gilkerson,26,3,11,.273,3,9,.333,0,2,.000,9,11,.818,3,5,8,4,2,0,3,4,15
2,Jimmy Smith,26,1,1,1.000,1,1,1.000,0,0,,3,4,.750,1,7,8,0,0,1,1,4,5
3,Therence Mayimba,22,6,12,.500,4,5,.800,2,7,.286,4,4,1.000,4,3,7,0,1,0,1,3,18
4,Xavier Sewell,12,2,4,.500,2,3,.667,0,1,.000,0,0,,0,2,2,0,1,0,1,5,4
5,Elijah Maynard,27,4,11,.364,2,7,.286,2,4,.500,6,6,1.000,3,0,3,0,1,0,2,3,16
6,Tyriq McAdoo,18,2,7,.286,2,7,.286,0,0,,1,1,1.000,2,5,7,3,0,0,3,5,5
7,Freddy Liriano,12,0,3,.000,0,3,.000,0,0,,4,4,1.000,2,0,2,1,0,0,2,2,4
8,Jevon Griffin,11,1,5,.200,1,3,.333,0,2,.000,0,0,,1,2,3,2,0,0,1,1,2
9,Derek Hopkins,11,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,3,0
10,David Johnson,4,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,1,0,0,0,1,3
11,Kevin Walters,3,0,1,.000,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,2,1
