,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Keith Phillips,39,4,17,.235,4,13,.308,0,4,.000,2,4,.500,3,5,8,3,2,0,9,3,10
1,Tyras Rattler Jr.,34,5,7,.714,4,5,.800,1,2,.500,3,7,.429,1,3,4,1,1,0,2,3,14
2,Isaiah Milan,31,5,10,.500,4,5,.800,1,5,.200,2,2,1.000,0,1,1,2,2,0,2,4,13
3,Darrell Polee,30,2,5,.400,1,3,.333,1,2,.500,2,2,1.000,1,1,2,7,0,0,6,1,7
4,Jayden DeJoseph,15,1,4,.250,1,1,1.000,0,3,.000,2,2,1.000,1,3,4,0,1,0,0,3,4
5,Oliver Amajoyi,26,2,7,.286,2,7,.286,0,0,,6,6,1.000,4,5,9,0,0,0,1,4,10
6,Tate DeLaVeaga,11,1,2,.500,1,1,1.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,1,1,4
7,Wilson LaShells,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,1,0,0,1,3
8,Jaylen Johnson,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Austin Dill,2,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
10,Chancellor Ortega,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,David McCants,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Jaydon Clark,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Luke Walker,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
