,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ja Morant,36,8,12,.667,6,9,.667,2,3,.667,5,5,1.000,1,4,5,13,3,0,3,1,23
1,Tevin Brown,33,7,13,.538,1,2,.500,6,11,.545,0,0,,1,2,3,3,2,1,0,2,20
2,Mike Davis,33,4,6,.667,3,3,1.000,1,3,.333,0,0,,3,6,9,1,1,0,0,3,9
3,Shaq Buchanan,29,3,10,.300,3,7,.429,0,3,.000,0,0,,0,4,4,2,3,0,3,2,6
4,Brion Sanchious,21,1,5,.200,1,5,.200,0,0,,0,0,,2,4,6,1,0,0,3,5,2
5,KJ Williams,15,4,5,.800,4,5,.800,0,0,,2,2,1.000,2,1,3,0,0,2,1,4,10
6,Brion Whitley,11,4,8,.500,2,4,.500,2,4,.500,0,0,,0,0,0,0,1,0,1,0,10
7,Jaiveon Eaves,9,0,4,.000,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0
8,Darnell Cowart,9,0,1,.000,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,0,2,0
9,Jalen Johnson,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
10,Devin Gilmore,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
