,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Gabriel Hicks,27,4,11,.364,1,3,.333,3,8,.375,3,3,1.000,1,3,4,3,1,1,4,2,14
1,Jayvon Brown,27,4,13,.308,3,8,.375,1,5,.200,0,1,.000,3,1,4,3,0,0,4,2,9
2,Mikey Hatfield,25,3,7,.429,1,2,.500,2,5,.400,2,2,1.000,0,6,6,1,2,0,1,1,10
3,Colton Kresl,21,2,9,.222,1,2,.500,1,7,.143,4,4,1.000,0,2,2,1,0,0,1,2,9
4,Michael Chavers,16,2,8,.250,1,4,.250,1,4,.250,0,0,,1,1,2,0,1,0,3,3,5
5,Alex Garcia,31,0,3,.000,0,1,.000,0,2,.000,3,5,.600,1,2,3,1,1,0,0,1,3
6,David Howard,15,0,4,.000,0,2,.000,0,2,.000,1,2,.500,0,2,2,0,1,0,1,4,1
7,Isaiah Morris,15,0,1,.000,0,0,,0,1,.000,0,0,,2,0,2,2,0,0,0,2,0
8,Andrew Whitsett,11,2,3,.667,2,3,.667,0,0,,3,3,1.000,0,2,2,1,0,1,1,4,7
9,Prince Obeni,7,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,1,1,0,0,0,0,1,3
10,Jackson Cascio,3,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,5
11,Jaylan Slaughter,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
