,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lashard Powell,23,7,16,.438,6,10,.600,1,6,.167,1,1,1.000,0,3,3,1,2,0,1,1,16
1,Jaylen Rhone,20,1,3,.333,0,1,.000,1,2,.500,2,2,1.000,0,0,0,1,1,0,2,0,5
2,Timothy Stokes,19,1,1,1.000,1,1,1.000,0,0,,3,4,.750,0,1,1,1,2,0,0,0,5
3,Devon Washington,19,1,5,.200,1,5,.200,0,0,,1,2,.500,0,2,2,0,0,0,1,2,3
4,Travis Schultz,11,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,1,0,0,3,0
5,K.D. Wallace,27,3,9,.333,3,9,.333,0,0,,2,6,.333,2,5,7,0,1,1,5,1,8
6,Kae'ron Baker,20,2,7,.286,1,2,.500,1,5,.200,0,0,,1,3,4,2,1,0,7,3,5
7,Queshod Young,17,2,6,.333,1,3,.333,1,3,.333,2,2,1.000,0,2,2,1,1,0,1,0,7
8,Bailey Hardy,14,1,5,.200,0,0,,1,5,.200,0,0,,2,2,4,1,1,0,3,1,3
9,Jacquez Coleman,12,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,2,0,3
10,Trey Ames,11,1,2,.500,1,2,.500,0,0,,2,5,.400,1,0,1,0,0,0,0,5,4
11,Rex Hollis,7,2,4,.500,2,4,.500,0,0,,1,2,.500,1,4,5,0,0,0,0,2,5
