,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Keeon Johnson,33,4,8,.500,1,3,.333,3,5,.600,0,0,,0,6,6,1,2,0,0,1,11
1,Brendon Boomsma,29,2,6,.333,0,0,,2,6,.333,0,0,,0,2,2,1,0,0,1,0,6
2,Maurice Arrington,28,2,8,.250,1,2,.500,1,6,.167,0,0,,2,5,7,3,1,0,2,2,5
3,Justin Folkers,18,4,13,.308,4,10,.400,0,3,.000,0,2,.000,0,2,2,1,0,0,1,3,8
4,Kevin Daniels,18,2,8,.250,0,3,.000,2,5,.400,0,0,,0,0,0,5,2,0,0,3,6
5,Brady Elder,26,4,5,.800,2,2,1.000,2,3,.667,0,0,,0,3,3,0,0,0,0,1,10
6,Josh McGreal,21,1,6,.167,1,3,.333,0,3,.000,3,3,1.000,2,0,2,0,1,0,0,0,5
7,Bobby Farquah,13,3,9,.333,2,7,.286,1,2,.500,0,0,,0,4,4,1,0,0,0,3,7
8,Falcon Albers,10,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,2,2,2
9,Dalyn Bekkdahl,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
