,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kyran McClure,26,2,8,.250,1,2,.500,1,6,.167,6,8,.750,0,5,5,3,0,0,4,1,11
1,Isaiah Hill,25,5,6,.833,5,5,1.000,0,1,.000,0,0,,2,5,7,1,1,0,3,4,10
2,Yalen Reed,24,2,6,.333,1,3,.333,1,3,.333,0,0,,1,3,4,0,0,3,4,3,5
3,Ty Forman,17,2,4,.500,2,4,.500,0,0,,2,2,1.000,0,5,5,2,0,0,0,2,6
4,Daniel Duarte,15,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,1,0,0,1,4,0
5,Junior Searcy,28,4,10,.400,3,6,.500,1,4,.250,5,5,1.000,2,1,3,2,1,0,0,0,14
6,Rusty Moorer,16,1,5,.200,1,1,1.000,0,4,.000,0,1,.000,0,1,1,1,2,0,3,3,2
7,Pape Ngom,15,2,2,1.000,2,2,1.000,0,0,,1,2,.500,1,2,3,2,1,0,1,4,5
8,Tyler Carter,11,1,6,.167,1,4,.250,0,2,.000,3,6,.500,1,6,7,2,0,0,0,2,5
9,Jake Montgomery,8,0,2,.000,0,1,.000,0,1,.000,0,1,.000,1,1,2,0,0,0,1,2,0
10,Gintaras Bartaskas,6,0,4,.000,0,2,.000,0,2,.000,0,0,,2,0,2,0,0,1,1,2,0
11,Labis Filippou,5,1,2,.500,1,2,.500,0,0,,0,0,,2,0,2,0,0,1,0,0,2
12,Malik Fuller,4,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
