,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ja'Shawn Brooks,26,5,8,.625,2,3,.667,3,5,.600,0,0,,0,3,3,0,0,0,3,3,13
1,Austin Stone,24,2,8,.250,2,7,.286,0,1,.000,0,0,,0,2,2,0,0,0,0,0,4
2,Nassyr Daniel,22,3,4,.750,3,4,.750,0,0,,0,1,.000,2,1,3,0,0,0,5,3,6
3,Austin Gilyard,20,1,4,.250,1,2,.500,0,2,.000,0,0,,0,2,2,3,0,0,4,2,2
4,Reggie Wright,17,0,4,.000,0,3,.000,0,1,.000,1,2,.500,2,3,5,2,0,0,2,1,1
5,Chris Barnette,18,1,4,.250,1,2,.500,0,2,.000,0,0,,0,3,3,4,1,0,3,0,2
6,Matthew Powell,14,4,6,.667,2,4,.500,2,2,1.000,0,0,,0,1,1,1,0,0,0,0,10
7,Vernon Jackson,13,0,2,.000,0,1,.000,0,1,.000,2,4,.500,1,0,1,0,2,0,1,3,2
8,David Elkins,11,0,1,.000,0,1,.000,0,0,,0,1,.000,1,1,2,1,0,0,0,1,0
9,Dotson Griffin,10,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,1,2
10,Tavion Trimble,10,0,1,.000,0,1,.000,0,0,,2,2,1.000,1,1,2,0,1,0,1,1,2
11,Justen Hartfield,9,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,2,0,0
12,John Eck,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
13,Logen Warren,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
14,Joshua Wiley,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,1,0
