,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Makai Mason,33,14,20,.700,5,8,.625,9,12,.750,3,4,.750,0,0,0,4,0,0,3,4,40
1,Jared Butler,24,2,6,.333,1,4,.250,1,2,.500,0,0,,2,3,5,2,0,0,3,3,5
2,Mario Kegler,23,3,7,.429,3,5,.600,0,2,.000,0,0,,0,6,6,2,0,0,1,2,6
3,Mark Vital,23,2,3,.667,2,3,.667,0,0,,1,2,.500,3,1,4,0,0,3,0,3,5
4,King McClure,22,2,4,.500,1,2,.500,1,2,.500,0,0,,1,4,5,3,0,2,1,0,5
5,Devonte Bandoo,21,3,6,.500,0,1,.000,3,5,.600,0,0,,0,1,1,3,1,0,1,0,9
6,Matthew Mayer,18,2,7,.286,1,3,.333,1,4,.250,0,0,,2,3,5,3,0,0,0,1,5
7,Freddie Gillespie,17,5,6,.833,5,6,.833,0,0,,1,2,.500,3,4,7,1,0,3,1,2,11
8,Flo Thamba,14,1,1,1.000,1,1,1.000,0,0,,0,0,,3,3,6,3,0,2,0,0,2
9,Darius Allen,3,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Obim Okeke,2,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2
