,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zachary Tavitan,27,5,13,.385,2,6,.333,3,7,.429,2,3,.667,3,4,7,0,0,0,2,2,15
1,Mikey Pettway,26,5,16,.313,2,10,.200,3,6,.500,7,10,.700,0,4,4,5,0,0,0,0,20
2,Alex Sikorski,25,1,8,.125,0,1,.000,1,7,.143,0,0,,2,4,6,1,0,0,0,0,3
3,Mike McGuire,24,3,13,.231,0,5,.000,3,8,.375,0,0,,0,2,2,2,0,0,0,1,9
4,Reid Killeen,16,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,3,0
5,Kenny Flynn,20,4,10,.400,3,7,.429,1,3,.333,3,6,.500,2,1,3,0,0,0,1,2,12
6,Nick DeGennaro,16,2,3,.667,0,0,,2,3,.667,0,0,,0,2,2,3,0,0,1,2,6
7,Antonio Brancato,10,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0
8,Tim Reilly,9,1,5,.200,1,3,.333,0,2,.000,2,2,1.000,1,1,2,0,1,0,1,0,4
9,Jon Lyons,6,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,1,0,0
10,Taymien Cherry,6,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,1,0
11,Jared Sancho,5,1,2,.500,0,0,,1,2,.500,0,0,,0,2,2,0,0,0,0,2,3
12,John Earle,5,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
13,Nathan Ramos,5,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
