,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lagerald Vick,30,6,11,.545,5,9,.556,1,2,.500,2,3,.667,3,6,9,3,1,0,3,0,15
1,Devonte' Graham,28,5,7,.714,0,0,,5,7,.714,2,2,1.000,0,4,4,8,1,0,2,0,17
2,Sviatoslav Mykhailiuk,27,10,13,.769,4,6,.667,6,7,.857,0,0,,2,2,4,4,2,1,1,1,26
3,Malik Newman,26,6,10,.600,4,4,1.000,2,6,.333,0,0,,0,4,4,4,0,1,2,3,14
4,Udoka Azubuike,22,5,7,.714,5,7,.714,0,0,,1,2,.500,2,10,12,0,0,2,2,1,11
5,Sam Cunliffe,20,4,9,.444,3,6,.500,1,3,.333,0,0,,0,2,2,2,1,0,0,1,9
6,Marcus Garrett,20,2,4,.500,2,3,.667,0,1,.000,0,0,,2,3,5,2,0,0,0,2,4
7,Mitch Lightfoot,15,2,5,.400,2,5,.400,0,0,,2,2,1.000,1,2,3,1,0,1,1,2,6
8,James Sosinski,4,2,2,1.000,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,1,4
9,Chris Teahan,4,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
10,Clay Young,4,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
