,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Chris Clemons,23,8,12,.667,6,9,.667,2,3,.667,4,4,1.000,0,4,4,3,1,1,2,0,22
1,Isaac Chatman,23,1,4,.250,0,1,.000,1,3,.333,2,2,1.000,0,5,5,1,2,0,1,1,5
2,Cory Gensler,22,6,10,.600,3,5,.600,3,5,.600,0,0,,2,5,7,2,0,0,0,0,15
3,Trey Spencer,22,2,6,.333,0,1,.000,2,5,.400,0,0,,1,3,4,0,3,0,2,1,6
4,Andrew Eudy,21,1,5,.200,1,4,.250,0,1,.000,2,2,1.000,1,4,5,3,1,0,0,0,4
5,Ja'cor Nelson,24,3,8,.375,3,7,.429,0,1,.000,0,0,,1,4,5,6,5,0,1,1,6
6,Brooks Cluxton,18,3,3,1.000,3,3,1.000,0,0,,3,3,1.000,1,4,5,0,0,2,1,1,9
7,Noah Saunders,16,1,4,.250,1,1,1.000,0,3,.000,0,0,,0,2,2,0,1,0,1,3,2
8,Jon Ander Cuadra,11,3,5,.600,2,2,1.000,1,3,.333,0,0,,0,1,1,1,0,0,0,1,7
9,Austin Burnette,11,0,2,.000,0,1,.000,0,1,.000,0,0,,0,4,4,1,0,0,0,0,0
10,Rickey Clemons,7,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,1,0,0,1,0,3
11,Dan Gross,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
