,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Terrell Gomez,38,5,12,.417,2,4,.500,3,8,.375,5,6,.833,0,0,0,3,0,0,1,0,18
1,Darius Brown II,36,4,8,.500,3,6,.500,1,2,.500,2,2,1.000,1,3,4,2,1,0,2,5,11
2,Lamine Diane,31,7,17,.412,7,17,.412,0,0,,5,8,.625,5,2,7,0,2,1,6,4,19
3,Cameron Gottfried,19,1,5,.200,1,3,.333,0,2,.000,0,0,,1,1,2,1,1,1,1,2,2
4,Mahamadou Kaba-Camara,15,2,4,.500,2,4,.500,0,0,,0,0,,1,1,2,0,0,0,1,1,4
5,Elijah Harkless,26,3,5,.600,3,5,.600,0,0,,4,6,.667,0,6,6,3,2,1,3,3,10
6,Alex Sokol,14,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,1,1,0,0,1,0
7,Jared Pearre,10,1,3,.333,1,3,.333,0,0,,0,0,,2,1,3,1,0,0,0,0,2
8,Michael Ou,7,1,3,.333,1,3,.333,0,0,,0,1,.000,2,2,4,0,1,0,0,2,2
9,Rodney Henderson,4,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,1,0,0
