,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Adrian Moore,27,4,11,.364,4,11,.364,0,0,,2,4,.500,2,2,4,4,0,0,4,3,10
1,Chris Braswell,26,1,7,.143,1,3,.333,0,4,.000,2,2,1.000,1,2,3,0,4,0,3,3,4
2,Justin Tankelewicz,25,4,10,.400,1,3,.333,3,7,.429,3,4,.750,1,1,2,0,3,0,0,2,14
3,AJ Frye,16,1,3,.333,0,2,.000,1,1,1.000,0,0,,0,3,3,0,0,1,0,1,3
4,Robert Wilson,9,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
5,Ricardo Bullock,16,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,0,1,1,0,3,2
6,Cameron Martin,15,1,4,.250,0,1,.000,1,3,.333,0,0,,0,1,1,0,0,0,3,0,3
7,Malique Judd,11,1,4,.250,1,3,.333,0,1,.000,0,1,.000,1,0,1,0,0,0,2,1,2
8,Damon McDowell,9,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,2,0,0,1,0,2
9,Chris Sause,8,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,2,1,2
10,Mitch Layton,7,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,0,0
11,Vernon McWhite,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1,3,4,0,0,0,0,1,2
12,Josh Covington,6,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,1,0,2,1,2
13,Greg Joseph,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,1,0
14,Brian Frazier,6,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0
15,Gordon Brann,4,0,0,,0,0,,0,0,,0,1,.000,0,0,0,0,1,0,0,2,0
16,Kaymon Mitchell,3,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,0,2
