,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Viont'e Daniels,32,5,10,.500,1,2,.500,4,8,.500,0,0,,0,0,0,6,2,0,3,3,14
1,Robert Franks Jr.,30,8,14,.571,7,10,.700,1,4,.250,5,7,.714,1,6,7,2,1,0,3,4,22
2,Ahmed Ali,30,3,7,.429,2,3,.667,1,4,.250,4,4,1.000,0,6,6,6,0,0,3,3,11
3,Arinze Chidom,17,1,5,.200,1,3,.333,0,2,.000,2,2,1.000,2,2,4,2,0,1,0,1,4
4,Marvin Cannon,8,3,6,.500,3,5,.600,0,1,.000,2,2,1.000,2,0,2,1,0,0,1,1,8
5,CJ Elleby,31,8,12,.667,4,6,.667,4,6,.667,3,5,.600,1,10,11,4,0,2,1,1,23
6,Carter Skaggs,19,4,10,.400,0,0,,4,10,.400,0,0,,1,3,4,3,1,1,0,0,12
7,Jeff Pollard,17,2,3,.667,2,3,.667,0,0,,0,0,,0,0,0,1,0,0,0,2,4
8,Jervae Robinson,14,2,3,.667,1,2,.500,1,1,1.000,0,0,,0,0,0,2,1,0,2,0,5
9,Aljaz Kunc,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
