,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Daniel Alexander,45,12,23,.522,7,14,.500,5,9,.556,4,6,.667,2,10,12,3,1,0,2,3,33
1,Edwin Cole,39,3,8,.375,2,6,.333,1,2,.500,1,2,.500,1,10,11,1,0,4,3,5,8
2,Terry Kenner,37,4,16,.250,1,6,.167,3,10,.300,0,0,,0,4,4,3,0,0,3,0,11
3,Torrin Stephens,35,0,3,.000,0,3,.000,0,0,,2,4,.500,5,6,11,1,0,0,2,5,2
4,Lawrence Pettis Jr.,16,1,7,.143,0,2,.000,1,5,.200,0,0,,0,3,3,1,2,1,2,5,3
5,Jamil Jones,19,2,3,.667,2,3,.667,0,0,,0,0,,0,0,0,4,1,0,3,0,4
6,Bo Schene,19,1,3,.333,1,1,1.000,0,2,.000,0,0,,1,0,1,0,1,0,1,0,2
7,Demetrich Williams,11,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,3,2
8,Desmond Lighty,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Sean Patterson,1,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
10,Blake Hatcher,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
11,Nicholas Johnson,0,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
