,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Grant Riller,35,6,11,.545,6,9,.667,0,2,.000,0,0,,0,4,4,2,0,0,1,2,12
1,Cameron Johnson,34,3,5,.600,2,2,1.000,1,3,.333,1,2,.500,0,3,3,3,1,0,2,3,8
2,Joe Chealey,33,3,7,.429,2,5,.400,1,2,.500,9,10,.900,0,1,1,2,2,0,0,2,16
3,Jarrell Brantley,31,9,15,.600,7,11,.636,2,4,.500,2,2,1.000,0,6,6,1,1,1,2,4,22
4,Nick Harris,18,2,2,1.000,2,2,1.000,0,0,,0,0,,0,3,3,1,1,4,0,3,4
5,Marquise Pointer,22,2,5,.400,1,3,.333,1,2,.500,3,4,.750,2,0,2,2,0,0,1,1,8
6,Jaylen McManus,21,5,5,1.000,3,3,1.000,2,2,1.000,0,0,,1,2,3,0,0,0,1,0,12
7,Samba Ndiaye,5,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0
8,Evan Bailey,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Jermaine Blackmon Jr.,0,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
