,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jason Preston,29,2,4,.500,1,2,.500,1,2,.500,0,2,.000,2,3,5,4,0,0,3,1,5
1,Teyvion Kirk,26,5,10,.500,5,10,.500,0,0,,5,8,.625,0,4,4,0,1,0,3,4,15
2,Jason Carter,26,2,9,.222,2,9,.222,0,0,,0,0,,2,1,3,2,1,0,2,1,4
3,Antonio Cowart Jr.,25,2,5,.400,1,1,1.000,1,4,.250,0,0,,1,1,2,2,0,0,1,1,5
4,Doug Taylor,19,1,4,.250,1,4,.250,0,0,,4,4,1.000,2,2,4,0,0,2,3,4,6
5,Ben Vander Plas,28,4,9,.444,0,0,,4,9,.444,3,4,.750,1,2,3,0,1,1,0,2,15
6,Gavin Block,24,3,5,.600,1,1,1.000,2,4,.500,0,0,,0,1,1,2,1,0,0,0,8
7,Connor Murrell,18,4,8,.500,3,5,.600,1,3,.333,0,1,.000,0,1,1,1,0,0,2,1,9
8,Mason McMurray,3,0,1,.000,0,0,,0,1,.000,0,0,,1,1,2,0,0,0,0,0,0
9,Torey James,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
