,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Onno Steger,35,3,10,.300,1,4,.250,2,6,.333,0,0,,1,7,8,1,1,0,2,4,8
1,Matt Halvorsen,34,1,7,.143,0,2,.000,1,5,.200,1,1,1.000,1,1,2,2,0,0,2,2,4
2,Kameron Gibson,33,5,12,.417,5,8,.625,0,4,.000,0,0,,0,4,4,1,0,0,2,3,10
3,Carlos Dotson,27,3,8,.375,3,8,.375,0,0,,1,2,.500,6,8,14,1,1,0,6,3,7
4,D.J. Myers,12,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,2,0
5,Marcus Thomas,31,4,10,.400,2,6,.333,2,4,.500,6,8,.750,0,1,1,0,1,2,5,3,16
6,Marc Gosselin,11,0,0,,0,0,,0,0,,0,0,,0,2,2,0,1,0,0,1,0
7,Yalim Olcay,6,0,1,.000,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,0,1,0
8,Josh Cottrell,6,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
9,Jason McMillan,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,0,0
10,Adam Sledd,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
