,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Korvantae Davis,28,1,7,.143,1,5,.200,0,2,.000,0,0,,0,2,2,0,0,0,0,0,2
1,Scott Olsen,24,2,7,.286,1,3,.333,1,4,.250,0,0,,2,2,4,1,0,0,0,2,5
2,Vegard Tangen,21,7,16,.438,2,7,.286,5,9,.556,1,2,.500,0,2,2,2,0,0,3,4,20
3,Matt Szuba,21,2,6,.333,1,1,1.000,1,5,.200,0,0,,1,3,4,1,0,0,4,2,5
4,Toby Marek,18,2,6,.333,2,5,.400,0,1,.000,2,5,.400,1,2,3,1,0,0,1,4,6
5,Izaiah Sanders,24,2,5,.400,2,5,.400,0,0,,1,1,1.000,1,3,4,1,0,0,6,2,5
6,Jake Ellis,23,3,8,.375,1,2,.500,2,6,.333,0,0,,1,0,1,2,1,1,0,2,8
7,Jeremy Greenlee,15,0,5,.000,0,4,.000,0,1,.000,0,0,,3,2,5,0,1,0,1,1,0
8,Simon Jacobson,9,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,3,0,0,2,2,2
9,Kindrel Morris,8,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3
10,Isaiah Webster,6,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0
11,Aquil Spates,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
