,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ryan Funk,41,5,11,.455,2,3,.667,3,8,.375,5,5,1.000,0,1,1,0,0,0,1,3,18
1,Brian Parker,35,9,15,.600,9,15,.600,0,0,,4,6,.667,2,3,5,4,1,0,4,5,22
2,Isaiah Lamb,28,1,5,.200,1,3,.333,0,2,.000,2,2,1.000,2,4,6,0,1,0,0,5,4
3,David Knudsen,14,2,5,.400,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,0,5
4,Tobias Sjoberg,7,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,3,0
5,Aleksandar Dozic,32,4,9,.444,2,5,.400,2,4,.500,1,1,1.000,0,4,4,3,2,0,0,0,11
6,Darius Hines,31,2,7,.286,1,6,.167,1,1,1.000,0,0,,0,2,2,1,1,0,2,0,5
7,Matthew Herasme,21,0,0,,0,0,,0,0,,0,0,,1,1,2,1,0,1,0,1,0
8,Austin Williams,11,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,1,1,0
9,Luke Nedrow,5,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,0,0,0,2,1,3
