,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Prince Ali,33,9,11,.818,4,5,.800,5,6,.833,0,0,,0,5,5,1,2,0,0,2,23
1,Kris Wilkes,29,6,14,.429,5,9,.556,1,5,.200,3,4,.750,2,1,3,3,1,0,1,3,16
2,Jaylen Hands,29,1,6,.167,1,3,.333,0,3,.000,2,2,1.000,0,6,6,11,2,0,2,2,4
3,Cody Riley,23,4,7,.571,4,7,.571,0,0,,0,3,.000,2,5,7,1,0,0,0,1,8
4,Moses Brown,19,5,11,.455,5,11,.455,0,0,,1,2,.500,5,2,7,0,0,2,2,0,11
5,Chris Smith,22,3,8,.375,1,5,.200,2,3,.667,0,0,,1,3,4,0,1,2,1,0,8
6,David Singleton,15,0,0,,0,0,,0,0,,1,2,.500,0,2,2,0,1,0,0,1,1
7,Jules Bernard,14,2,4,.500,0,1,.000,2,3,.667,1,2,.500,1,2,3,0,0,0,1,4,7
8,Jalen Hill,14,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,1,1,1,3,2
9,Kenneth Nwuba,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
