,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ty-Ler Banks,34,13,15,.867,13,15,.867,0,0,,4,6,.667,1,5,6,0,0,0,3,3,30
1,Romello Rashad,27,1,6,.167,1,5,.200,0,1,.000,2,4,.500,1,5,6,5,0,0,5,3,4
2,Wils Jazilek,21,2,7,.286,1,3,.333,1,4,.250,2,2,1.000,0,2,2,2,0,0,2,2,7
3,Isaiah Denard,21,1,4,.250,1,3,.333,0,1,.000,2,2,1.000,0,2,2,3,0,0,3,0,4
4,Adem Gutic,21,0,0,,0,0,,0,0,,0,0,,1,4,5,2,0,0,3,3,0
5,Mike White,27,2,6,.333,0,2,.000,2,4,.500,0,0,,0,2,2,4,1,0,2,1,6
6,Ian Javier,12,1,6,.167,1,6,.167,0,0,,1,2,.500,0,2,2,0,0,0,2,2,3
7,Daniel Piszczatowki,10,0,4,.000,0,4,.000,0,0,,0,0,,1,3,4,0,1,0,1,2,0
8,Athanasios Kamberis,4,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,1,0,0
9,Stephan Monfort,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Oludamilola Arougundade,4,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Shaun Walker,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,Torrel Trim,3,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,2,1,2
13,Samuel Abramowitz,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,Justin Hicks,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
