,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Luis Rossi,37,3,6,.500,2,3,.667,1,3,.333,1,2,.500,1,3,4,1,0,1,2,3,8
1,Jamaan Bailey,20,1,7,.143,0,0,,1,7,.143,0,0,,0,0,0,1,0,0,1,0,3
2,Jeremias Easterling,17,1,4,.250,1,4,.250,0,0,,0,0,,0,0,0,0,0,1,1,3,2
3,Carlos Heath,17,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,1,0
4,Isaac Clay,13,2,5,.400,1,2,.500,1,3,.333,3,3,1.000,1,2,3,1,0,0,3,0,8
5,Bryan Brache,17,2,5,.400,1,3,.333,1,2,.500,2,5,.400,0,0,0,1,1,1,1,1,7
6,Christian Lathan,17,1,4,.250,0,3,.000,1,1,1.000,0,0,,0,1,1,2,0,0,0,2,3
7,Jozef Vanderhorst,16,2,3,.667,2,3,.667,0,0,,0,1,.000,0,2,2,1,0,0,0,2,4
8,Michael Hawkins,14,0,2,.000,0,2,.000,0,0,,5,8,.625,0,4,4,0,0,0,3,5,5
9,Warren Vinson,14,1,5,.200,1,4,.250,0,1,.000,1,2,.500,0,3,3,1,0,0,1,2,3
10,Andrew Rodriguez,12,1,3,.333,1,3,.333,0,0,,2,4,.500,0,1,1,0,0,0,1,2,4
11,Rafael Rodriguez,6,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,3,0
