,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Damari Milstead,36,5,12,.417,4,9,.444,1,3,.333,0,0,,1,0,1,4,1,0,5,4,11
1,Oscar Frayer,33,3,8,.375,0,2,.000,3,6,.500,0,0,,1,8,9,2,1,0,0,2,9
2,Trey Drechsel,26,6,10,.600,2,6,.333,4,4,1.000,0,0,,0,3,3,1,1,0,5,0,16
3,Michael Finke,25,2,5,.400,2,5,.400,0,0,,0,0,,4,1,5,1,1,0,0,4,4
4,Alessandro Lever,18,5,14,.357,4,10,.400,1,4,.250,2,3,.667,1,2,3,2,0,0,1,5,13
5,Matt Jackson,21,2,3,.667,2,2,1.000,0,1,.000,2,2,1.000,1,3,4,3,1,0,0,1,6
6,Gerard Martin,18,0,3,.000,0,2,.000,0,1,.000,0,0,,0,4,4,1,0,0,0,1,0
7,Carlos Johnson,16,2,6,.333,1,4,.250,1,2,.500,2,3,.667,1,2,3,0,0,0,3,3,7
8,Tim Finke,4,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
9,Roberts Blumbergs,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0
