,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anthony Lamb,39,8,16,.500,5,10,.500,3,6,.500,9,12,.750,4,5,9,2,1,1,3,2,28
1,Stef Smith,37,6,13,.462,5,7,.714,1,6,.167,4,4,1.000,1,7,8,1,1,0,2,4,17
2,Ben Shungu,35,3,7,.429,1,3,.333,2,4,.500,1,2,.500,0,4,4,2,1,2,2,1,9
3,Ernie Duncan,29,2,8,.250,1,4,.250,1,4,.250,3,4,.750,0,2,2,2,0,0,2,2,8
4,Samuel Dingba,20,2,3,.667,2,3,.667,0,0,,0,0,,2,3,5,0,1,1,0,4,4
5,Everett Duncan,28,0,3,.000,0,1,.000,0,2,.000,0,0,,2,3,5,0,1,1,0,1,0
6,RA Kpedi,6,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
7,Robin Duncan,5,0,0,,0,0,,0,0,,0,1,.000,0,1,1,0,0,0,0,0,0
8,Isaiah Moll,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Ryan Davis,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
