,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brandon Childress,35,4,10,.400,1,3,.333,3,7,.429,0,2,.000,0,3,3,4,0,0,2,2,11
1,Chaundee Brown,32,7,12,.583,4,7,.571,3,5,.600,3,3,1.000,0,1,1,0,1,0,0,1,20
2,Jaylen Hoard,24,3,11,.273,2,9,.222,1,2,.500,0,0,,4,2,6,2,0,1,1,2,7
3,Olivier Sarr,23,1,4,.250,1,3,.333,0,1,.000,3,4,.750,1,4,5,0,1,1,0,1,5
4,Sharone Wright Jr.,18,3,7,.429,2,4,.500,1,3,.333,0,0,,0,1,1,1,0,0,1,2,7
5,Torry Johnson,23,1,6,.167,0,3,.000,1,3,.333,2,2,1.000,0,1,1,2,0,0,3,1,5
6,Isaiah Mucius,18,2,5,.400,1,3,.333,1,2,.500,2,4,.500,0,3,3,3,0,1,0,1,7
7,Ikenna Smart,15,0,0,,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,4,0
8,Michael Wynn,7,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,1,0,0,0,3
9,Sunday Okeke,2,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,1,0,1
10,Aaron Spivey,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
11,Blake Buchanan,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,Anthony Bilas,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0
