,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jalen Gibbs,33,6,12,.500,4,8,.500,2,4,.500,1,2,.500,0,7,7,3,2,0,2,4,15
1,Omar Habwe,32,2,7,.286,1,3,.333,1,4,.250,3,5,.600,2,3,5,1,0,0,0,2,8
2,Vado Morse,28,2,8,.250,2,4,.500,0,4,.000,2,2,1.000,0,0,0,1,2,0,3,3,6
3,Nana Opoku,27,2,7,.286,2,4,.500,0,3,.000,2,3,.667,1,4,5,3,0,1,1,5,6
4,Malik Jefferson,24,10,15,.667,10,15,.667,0,0,,2,2,1.000,2,5,7,1,0,0,0,3,22
5,K.J. Scott,24,1,7,.143,1,5,.200,0,2,.000,0,0,,0,1,1,3,0,0,3,1,2
6,Damian Chong-Qui,15,0,4,.000,0,3,.000,0,1,.000,2,2,1.000,0,3,3,1,0,0,0,3,2
7,Collin Nnamene,11,2,4,.500,2,4,.500,0,0,,0,0,,2,2,4,0,0,0,1,3,4
8,Dee Barnes,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,1,1,1,0
9,James West IV,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
