,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Eugene German,35,7,18,.389,4,11,.364,3,7,.429,0,0,,0,7,7,4,2,1,1,1,17
1,Dante Thorpe,32,6,11,.545,5,9,.556,1,2,.500,2,2,1.000,1,3,4,3,0,0,3,4,15
2,Levi Bradley,31,5,10,.500,5,8,.625,0,2,.000,2,2,1.000,1,4,5,1,0,1,0,4,12
3,Lacey James,29,4,7,.571,3,6,.500,1,1,1.000,3,3,1.000,2,4,6,1,2,0,0,3,12
4,Rod Henry-Hayes,23,2,5,.400,1,3,.333,1,2,.500,1,1,1.000,1,0,1,0,0,0,2,2,6
5,Noah McCarty,11,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,2,2,0,0,0,2,2,5
6,Trendon Hankerson,11,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,2,2,2,0
7,Austin Richie,11,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,1,0,0,0
8,Jaylen Key,9,2,7,.286,2,6,.333,0,1,.000,0,0,,0,1,1,0,0,0,1,3,4
9,Gairges Daow,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Zaire Mateen,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
