,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jacob McNallan,27,0,3,.000,0,2,.000,0,1,.000,0,0,,0,4,4,1,1,0,3,1,0
1,Ja Morgan,26,6,9,.667,5,8,.625,1,1,1.000,1,3,.333,2,1,3,1,0,0,2,3,14
2,Logan Bader,25,2,6,.333,2,4,.500,0,2,.000,0,1,.000,1,3,4,0,0,3,1,1,4
3,Derek Thompson,23,3,8,.375,3,6,.500,0,2,.000,1,2,.500,1,5,6,2,0,1,1,4,7
4,Jacob Hoffman,23,1,11,.091,1,4,.250,0,7,.000,4,4,1.000,0,1,1,0,0,0,3,0,6
5,Logan Longo,21,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,2,2,1,0,0,1,2,5
6,Zach Baumgartner,11,1,3,.333,1,3,.333,0,0,,0,1,.000,0,3,3,0,1,1,1,1,2
7,Cody Landwehr,11,0,2,.000,0,2,.000,0,0,,1,2,.500,0,3,3,1,0,0,2,5,1
8,Griffin Chase,10,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Allen Anderson,9,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Max Bjorklund,6,2,2,1.000,2,2,1.000,0,0,,3,3,1.000,0,1,1,0,0,0,1,0,7
11,Kaden Hart,4,1,3,.333,0,0,,1,3,.333,0,0,,0,1,1,0,0,0,0,1,3
12,Steele Senske Jr.,4,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2
