,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tre Jones,37,4,14,.286,3,9,.333,1,5,.200,2,4,.500,3,2,5,3,0,1,0,1,11
1,Cam Reddish,36,8,16,.500,4,5,.800,4,11,.364,4,4,1.000,0,4,4,2,2,0,1,2,24
2,Zion Williamson,33,7,12,.583,7,11,.636,0,1,.000,2,5,.400,6,11,17,3,4,3,2,1,16
3,Marques Bolden,30,3,5,.600,3,5,.600,0,0,,0,0,,2,3,5,1,1,1,0,2,6
4,RJ Barrett,27,5,12,.417,3,8,.375,2,4,.500,7,9,.778,2,3,5,2,0,1,2,4,19
5,Jack White,14,0,2,.000,0,0,,0,2,.000,0,0,,0,2,2,1,1,2,1,1,0
6,Alex O'Connell,10,2,4,.500,2,3,.667,0,1,.000,0,0,,0,0,0,0,0,0,1,0,4
7,Javin DeLaurier,10,0,0,,0,0,,0,0,,0,0,,1,2,3,2,1,1,0,1,0
8,Jordan Goldwire,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Justin Robinson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
