,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ahmad Caver,39,5,11,.455,2,4,.500,3,7,.429,8,12,.667,0,5,5,5,0,0,0,2,21
1,Xavier Green,39,4,17,.235,2,8,.250,2,9,.222,0,0,,1,2,3,3,0,0,2,1,10
2,B.J. Stith,30,3,14,.214,2,9,.222,1,5,.200,0,0,,0,3,3,0,0,0,1,3,7
3,Aaron Carver,30,1,1,1.000,1,1,1.000,0,0,,0,0,,0,5,5,0,0,1,0,2,2
4,Elbert Robinson III,14,2,5,.400,2,5,.400,0,0,,0,3,.000,2,1,3,1,0,0,2,2,4
5,Dajour Dickens,15,0,0,,0,0,,0,0,,0,0,,0,2,2,0,1,2,2,5,0
6,Jason Wade,14,0,3,.000,0,3,.000,0,0,,1,2,.500,2,1,3,0,1,0,3,5,1
7,Kalu Ezikpe,11,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,1,2,2
8,Justice Kithcart,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3
9,Joseph Reece,1,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
10,Quishon Harris,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Loren Brill,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
