,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Antoine Davis,38,7,25,.280,2,7,.286,5,18,.278,3,4,.750,0,1,1,4,0,0,4,1,22
1,Josh McFolley,38,6,12,.500,3,5,.600,3,7,.429,4,6,.667,0,2,2,1,1,0,0,2,19
2,Harrison Curry,26,2,4,.500,2,4,.500,0,0,,3,5,.600,1,6,7,0,3,1,1,2,7
3,Chris Brandon,17,0,0,,0,0,,0,0,,0,0,,1,4,5,0,1,0,0,3,0
4,Jacob Holland,7,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,0,0,0,1,0,2,3,5
5,Derrien King,33,5,15,.333,3,7,.429,2,8,.250,2,2,1.000,0,2,2,0,1,1,2,0,14
6,Marquis Moore,24,0,0,,0,0,,0,0,,2,2,1.000,1,1,2,0,2,0,0,4,2
7,Gerald Blackshear Jr.,10,1,2,.500,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,0,1,2
8,Boe Nguidjol,4,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,1,1,0,1,2
9,Darrell Riley Jr.,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,1,0,2,0,0
