,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jalil Myers,27,3,7,.429,3,6,.500,0,1,.000,2,2,1.000,3,3,6,2,0,3,4,3,8
1,Keith Blassingale,26,1,9,.111,1,3,.333,0,6,.000,0,0,,1,2,3,1,1,0,1,2,2
2,Basil Thompson,22,4,12,.333,4,11,.364,0,1,.000,3,9,.333,1,4,5,0,0,0,4,4,11
3,Alex Epps-Ortiz,22,4,7,.571,3,5,.600,1,2,.500,0,0,,0,2,2,3,0,0,0,5,9
4,Marlon Sharpton,21,3,5,.600,2,2,1.000,1,3,.333,1,1,1.000,0,1,1,1,1,0,6,0,8
5,Jacob Simonson,22,2,7,.286,1,3,.333,1,4,.250,0,0,,0,1,1,2,0,0,0,0,5
6,Nick Gemmell,16,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,0,2,0
7,Zaire Mitchell,9,1,1,1.000,1,1,1.000,0,0,,2,4,.500,0,1,1,0,0,0,0,0,4
8,Tyler Michels,9,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,4
9,Kahleel Henry,8,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,2,0,0,0,1,0
10,Chris Briner,6,0,1,.000,0,0,,0,1,.000,3,3,1.000,0,0,0,1,0,0,1,1,3
11,Jaden Wallace,5,0,3,.000,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0
12,Tyler Morgan,4,0,2,.000,0,1,.000,0,1,.000,0,0,,1,0,1,1,1,0,0,0,0
13,Raheem Liggins,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
