,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,N'Jai LeBlanc,31,3,11,.273,3,7,.429,0,4,.000,0,0,,1,4,5,5,0,0,6,4,6
1,Jeremiah Testa,28,4,10,.400,4,8,.500,0,2,.000,1,4,.250,0,2,2,2,2,0,1,1,9
2,Henry Cornelious,24,1,4,.250,1,3,.333,0,1,.000,3,5,.600,0,1,1,0,1,0,1,4,5
3,Anders Nymo,21,0,0,,0,0,,0,0,,0,0,,0,1,1,0,1,0,3,4,0
4,Corey Le'aupepe,20,3,7,.429,3,7,.429,0,0,,0,0,,1,1,2,1,1,1,3,5,6
5,John Paine,29,8,17,.471,5,13,.385,3,4,.750,2,2,1.000,0,5,5,0,1,0,4,2,21
6,Jared Wall,21,3,8,.375,3,7,.429,0,1,.000,1,4,.250,1,4,5,0,6,1,1,5,7
7,Ross Williams,9,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,1,0,0,0,0
8,Colton Wirth,7,0,0,,0,0,,0,0,,2,2,1.000,2,2,4,1,0,0,0,0,2
9,Petr Ropek,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0
10,Isiah Gelacio,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Jonny Garry,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Brian Wilkerson,1,0,0,,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1
