,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,DJ Lundy,32,7,11,.636,6,9,.667,1,2,.500,3,8,.375,2,4,6,2,1,0,0,2,18
1,DeMarco Dickerson,29,5,13,.385,4,11,.364,1,2,.500,2,2,1.000,2,3,5,6,4,0,4,2,13
2,Jaquantay Rouser,21,3,6,.500,2,2,1.000,1,4,.250,0,2,.000,1,4,5,0,1,0,6,2,7
3,Josh Winowiecki,21,1,4,.250,1,4,.250,0,0,,0,0,,3,1,4,0,0,0,4,4,2
4,Kevin Smith II,13,3,4,.750,0,0,,3,4,.750,0,0,,0,0,0,0,1,0,3,4,9
5,Jordan Wyckoff,17,1,3,.333,1,3,.333,0,0,,4,6,.667,4,3,7,0,0,1,2,2,6
6,PJ Austin,17,1,5,.200,0,2,.000,1,3,.333,0,0,,0,2,2,0,0,0,1,2,3
7,Chad Elliot,15,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0
8,Jon Hovermale,13,2,5,.400,2,3,.667,0,2,.000,0,0,,0,0,0,1,0,0,0,0,4
9,Sergio Stephen,12,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,5
10,Daryl Johnson Jr.,10,1,1,1.000,1,1,1.000,0,0,,3,4,.750,1,0,1,1,1,0,0,1,5
