,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Takal Molson,36,3,15,.200,2,10,.200,1,5,.200,3,3,1.000,2,1,3,4,3,0,3,0,10
1,Malik Johnson,29,3,9,.333,3,6,.500,0,3,.000,2,2,1.000,1,1,2,1,4,1,3,4,8
2,Isaiah Reese,28,6,17,.353,2,8,.250,4,9,.444,3,3,1.000,1,6,7,3,1,0,3,5,19
3,Scott Hitchon,22,0,1,.000,0,1,.000,0,0,,1,2,.500,0,1,1,1,0,1,1,0,1
4,Jalanni White,14,2,3,.667,2,3,.667,0,0,,0,1,.000,0,1,1,0,0,1,0,2,4
5,Jonathan Sanks,19,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,1,0,0,1,4,3
6,Jibreel Faulkner,15,2,3,.667,2,2,1.000,0,1,.000,1,1,1.000,0,0,0,1,1,0,1,1,5
7,Kenjuan Johnson-Alls,15,0,1,.000,0,0,,0,1,.000,0,0,,1,1,2,0,0,1,0,1,0
8,Dantai St. Louis,12,1,2,.500,1,2,.500,0,0,,4,4,1.000,1,1,2,0,0,0,2,1,6
9,Marcale Lotts,8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Sam Rautins,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Jordan Henderson,1,0,0,,0,0,,0,0,,0,1,.000,0,0,0,0,0,0,0,0,0
