,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Donnell Gresham Jr.,36,1,3,.333,0,0,,1,3,.333,0,0,,1,3,4,0,1,0,2,1,3
1,Vasa Pusica,31,5,10,.500,3,4,.750,2,6,.333,4,5,.800,0,3,3,7,1,0,6,3,16
2,Bolden Brace,29,1,4,.250,0,1,.000,1,3,.333,3,4,.750,0,3,3,4,1,0,2,3,6
3,Anthony Green,26,5,5,1.000,5,5,1.000,0,0,,1,4,.250,1,5,6,0,0,2,1,1,11
4,Jordan Roland,15,2,5,.400,0,1,.000,2,4,.500,1,2,.500,0,3,3,0,0,0,2,4,7
5,Shaquille Walters,19,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,2,2
6,Tomas Murphy,16,3,7,.429,3,6,.500,0,1,.000,3,3,1.000,0,2,2,0,0,1,0,1,9
7,Jason Strong,14,3,4,.750,3,4,.750,0,0,,1,2,.500,0,2,2,0,0,0,2,0,7
8,Jeremy Miller,8,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,2,0,0,0,0,3
9,Myles Franklin,6,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
