,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Robert Allen,35,5,5,1.000,5,5,1.000,0,0,,1,2,.500,3,5,8,2,1,0,0,4,11
1,Brandon Austin,32,5,10,.500,3,3,1.000,2,7,.286,1,1,1.000,0,2,2,0,1,0,2,1,13
2,Ruben Guerrero,28,5,8,.625,5,8,.625,0,0,,1,2,.500,2,5,7,2,1,1,3,4,11
3,Myron Gordon,25,2,3,.667,2,3,.667,0,0,,6,7,.857,0,1,1,4,0,0,4,4,10
4,Josh Sharkey,22,1,5,.200,1,4,.250,0,1,.000,2,2,1.000,0,3,3,3,3,0,2,3,4
5,Kevion Nolan,28,7,14,.500,2,6,.333,5,8,.625,2,2,1.000,1,2,3,3,2,0,1,0,21
6,Logan Dye,12,1,5,.200,1,5,.200,0,0,,0,1,.000,1,1,2,0,1,0,2,0,2
7,Deandre Thomas,9,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1,1,2,0,0,0,1,0,5
8,Stefan Lakic,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Steven Fitzgerald,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
