,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Myron Prewitt,26,10,17,.588,7,11,.636,3,6,.500,1,2,.500,2,2,4,1,1,1,3,1,24
1,Dylan Woods,23,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,5,1,2,1,3,3
2,Phariz Watkins,21,4,15,.267,1,7,.143,3,8,.375,0,0,,2,0,2,0,0,0,2,3,11
3,Jimmy Hanley,20,2,6,.333,1,2,.500,1,4,.250,0,0,,0,2,2,0,1,0,3,2,5
4,Josh Dixon,19,2,8,.250,2,8,.250,0,0,,0,0,,5,3,8,1,1,0,0,3,4
5,Alex Arellano,18,5,7,.714,4,5,.800,1,2,.500,0,2,.000,0,4,4,2,2,1,5,4,11
6,Curt Jacobs,17,2,7,.286,0,0,,2,7,.286,0,0,,0,0,0,2,1,0,3,1,6
7,Tayte Lentz,17,0,2,.000,0,0,,0,2,.000,0,0,,1,1,2,1,0,0,2,2,0
8,Davey Hipp,13,3,6,.500,1,2,.500,2,4,.500,0,0,,0,1,1,0,0,0,1,2,8
9,Logan West-Holmes,9,0,0,,0,0,,0,0,,4,4,1.000,0,1,1,0,0,0,2,3,4
10,Emmanuel Perdue,8,1,3,.333,0,1,.000,1,2,.500,4,4,1.000,1,2,3,0,1,0,0,2,7
11,Seth Hohman,4,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,1,0
12,Colby Kelly,3,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,2,1,0,0,1,0
13,Bailey Croft,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
