,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ahmad Frost,32,3,11,.273,1,4,.250,2,7,.286,2,5,.400,0,3,3,1,2,0,1,3,10
1,Ryan Andino,26,1,10,.100,0,2,.000,1,8,.125,2,2,1.000,0,2,2,0,0,0,0,0,5
2,Isaac Taylor,23,1,2,.500,1,1,1.000,0,1,.000,2,2,1.000,3,2,5,1,0,0,0,0,4
3,Bryan Urrutia,20,1,6,.167,0,2,.000,1,4,.250,0,0,,0,2,2,2,0,0,1,3,3
4,Tyler Jones,17,1,6,.167,1,4,.250,0,2,.000,0,0,,0,3,3,0,0,0,0,2,2
5,Canaan Bartley,26,2,6,.333,2,5,.400,0,1,.000,2,2,1.000,2,1,3,1,1,0,2,2,6
6,Gabriel Gyamfi,25,1,4,.250,1,4,.250,0,0,,0,0,,4,2,6,0,0,0,3,3,2
7,Montraz Oliver,22,2,10,.200,2,6,.333,0,4,.000,3,3,1.000,2,2,4,0,1,0,1,3,7
8,Colen Gaynor,6,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,2,2,0
9,Dontae Caldwell,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,1,0
