,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,A.J. Turner,27,1,3,.333,0,1,.000,1,2,.500,0,0,,0,3,3,4,0,0,2,0,3
1,Vic Law,26,6,11,.545,4,5,.800,2,6,.333,3,4,.750,3,1,4,4,3,1,0,1,17
2,Dererk Pardon,24,5,8,.625,5,8,.625,0,0,,3,4,.750,1,6,7,1,1,2,0,2,13
3,Ryan Taylor,24,3,9,.333,0,1,.000,3,8,.375,0,0,,0,2,2,2,1,0,0,3,9
4,Miller Kopp,22,7,11,.636,5,5,1.000,2,6,.333,1,2,.500,1,3,4,1,0,1,3,4,17
5,Anthony Gaines,19,2,6,.333,1,3,.333,1,3,.333,0,0,,2,2,4,1,0,0,1,0,5
6,Ryan Greer,17,2,2,1.000,1,1,1.000,1,1,1.000,0,1,.000,1,1,2,5,2,0,1,3,5
7,Barret Benson,16,3,4,.750,2,3,.667,1,1,1.000,2,3,.667,0,4,4,1,1,2,0,2,9
8,Pete Nance,15,2,6,.333,2,3,.667,0,3,.000,0,0,,2,0,2,2,0,0,0,1,4
9,Aaron Falzon,6,2,4,.500,0,0,,2,4,.500,0,0,,0,0,0,1,0,0,0,0,6
10,Jordan Ash,4,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0
