,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Keelin Jackson,36,5,13,.385,3,5,.600,2,8,.250,1,2,.500,2,5,7,0,0,0,2,3,13
1,KJ Lesure,35,2,6,.333,0,2,.000,2,4,.500,0,0,,0,2,2,2,2,0,2,1,6
2,Darnell Wright,31,3,13,.231,3,13,.231,0,0,,2,3,.667,1,4,5,2,2,2,0,0,8
3,Austin Hardy,25,7,14,.500,2,5,.400,5,9,.556,2,3,.667,1,6,7,0,0,1,1,4,21
4,Kwame McBean,12,1,5,.200,1,5,.200,0,0,,2,2,1.000,0,1,1,1,0,0,1,2,4
5,Jordan Embry,22,2,5,.400,2,4,.500,0,1,.000,1,1,1.000,1,3,4,0,0,2,1,2,5
6,Marcus Gilbert,20,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,0,0,0,3,0,0,1,5,4
7,Jared Embry,9,2,3,.667,1,2,.500,1,1,1.000,1,1,1.000,0,1,1,1,1,0,0,0,6
8,Hunter Daley,5,0,2,.000,0,1,.000,0,1,.000,0,0,,2,0,2,0,0,0,1,0,0
9,Darnell Johnson,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Damontrez Hawes,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
