,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Robert Montgomery,27,1,8,.125,1,8,.125,0,0,,0,2,.000,4,5,9,2,0,3,4,3,2
1,Kevin McKay,26,10,13,.769,10,13,.769,0,0,,7,10,.700,4,1,5,3,3,1,1,1,27
2,Shawn Roundtree,25,5,8,.625,5,6,.833,0,2,.000,8,8,1.000,0,1,1,2,1,0,3,1,18
3,David DiLeo,25,4,7,.571,1,2,.500,3,5,.600,0,0,,3,6,9,1,3,0,0,2,11
4,Larry Austin Jr.,23,8,10,.800,8,10,.800,0,0,,1,5,.200,0,1,1,3,4,0,2,2,17
5,Dallas Morgan,19,2,7,.286,0,1,.000,2,6,.333,0,0,,0,3,3,0,1,0,2,0,6
6,Matt Beachler,18,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,1,1,1,1,0,0,2,5
7,Romelo Burrell,16,1,4,.250,1,2,.500,0,2,.000,2,4,.500,1,6,7,0,1,2,0,1,4
8,Innocent Nwoko,10,2,2,1.000,2,2,1.000,0,0,,0,2,.000,1,1,2,0,0,2,0,0,4
9,Matty Smith,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2
10,Corey Redman,3,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,1,2
11,Michael Kemp,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Austin Ervin,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Colton Webber-Mitchell,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
