,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nate Hale,31,4,15,.267,1,8,.125,3,7,.429,2,2,1.000,0,1,1,0,0,0,5,3,13
1,Joshua O'Loughlin,30,2,5,.400,2,5,.400,0,0,,0,0,,3,2,5,0,1,1,0,2,4
2,Jalen Watson,24,2,9,.222,0,2,.000,2,7,.286,0,0,,1,5,6,1,1,0,0,0,6
3,Isaiah Marks,18,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,2,5,5
4,Jack McCarthy,9,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,1,1,2
5,Issaiah Chappell,29,6,17,.353,5,13,.385,1,4,.250,1,2,.500,0,2,2,0,0,0,3,3,14
6,Tarik Rivers,24,3,11,.273,3,7,.429,0,4,.000,2,2,1.000,0,1,1,4,0,0,2,4,8
7,Joshua L'Heureux,22,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,3,0
8,Jake Santiago,8,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
9,Patrick Meyers,5,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,0,0,1,0,0,0,1,2
10,Keith Poitier,0,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
