,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Zach Wrightsil,35,10,22,.455,8,18,.444,2,4,.500,1,3,.333,7,8,15,1,4,0,4,2,23
1,Myles Burns,32,6,15,.400,5,11,.455,1,4,.250,1,2,.500,1,6,7,1,3,3,1,2,14
2,Ethan Turner,29,4,12,.333,1,2,.500,3,10,.300,0,0,,1,3,4,3,2,0,0,2,11
3,Terry Smith Jr.,28,6,9,.667,6,9,.667,0,0,,1,2,.500,2,3,5,0,0,0,2,3,13
4,Cameron Dumas,19,0,5,.000,0,2,.000,0,3,.000,0,0,,0,1,1,1,1,0,3,5,0
5,Tre'Von Jasmine,25,3,4,.750,2,3,.667,1,1,1.000,1,2,.500,0,0,0,3,0,0,3,3,8
6,Sammis Reyes,12,2,4,.500,2,4,.500,0,0,,1,2,.500,0,2,2,2,0,0,1,0,5
7,Josh Leaney,10,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,2,0,0,5,2
8,Eric Brown,9,1,3,.333,0,0,,1,3,.333,5,5,1.000,0,1,1,2,1,0,0,2,8
9,Tensley Aldridge,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
