,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sammy Hooper,28,8,18,.444,6,8,.750,2,10,.200,0,0,,1,11,12,3,1,0,8,3,18
1,Elijah Ford,25,1,5,.200,1,5,.200,0,0,,0,0,,1,3,4,1,0,1,1,1,2
2,CJ Loving,20,4,6,.667,2,4,.500,2,2,1.000,0,0,,1,3,4,0,1,1,3,3,10
3,Justin Dula,19,1,6,.167,1,6,.167,0,0,,0,0,,0,3,3,0,0,0,3,2,2
4,Brian Smith,18,0,3,.000,0,1,.000,0,2,.000,1,2,.500,0,0,0,0,1,0,3,2,1
5,Chip Pinner,16,0,2,.000,0,2,.000,0,0,,0,0,,0,4,4,0,0,1,1,1,0
6,AJ Marshall,15,0,3,.000,0,1,.000,0,2,.000,2,2,1.000,0,2,2,2,0,0,3,3,2
7,Drew Hayden,11,3,4,.750,1,2,.500,2,2,1.000,0,0,,0,2,2,0,1,0,0,4,8
8,Evan Makle,9,1,3,.333,1,1,1.000,0,2,.000,0,0,,1,2,3,3,0,0,0,1,2
9,Mike Osborne,7,0,4,.000,0,2,.000,0,2,.000,0,0,,0,1,1,0,1,0,1,0,0
10,Jerry Goodman,7,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
11,Tremaine Pugh,6,2,3,.667,1,2,.500,1,1,1.000,2,2,1.000,0,1,1,1,0,0,2,1,7
12,Zach Hinton,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
13,Avery Payne,5,0,0,,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0
14,Tyren Hairston,3,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3
15,Ti'Quan Whitmore,3,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,0,1
16,Brandon Schlick,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0
