,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Richard Lee,35,9,13,.692,0,1,.000,9,12,.750,3,3,1.000,0,2,2,2,0,0,0,2,30
1,Jayden Saddler,30,2,5,.400,2,5,.400,0,0,,2,2,1.000,1,1,2,4,2,0,1,1,6
2,Alex Ennis,26,3,3,1.000,3,3,1.000,0,0,,1,2,.500,1,5,6,1,0,3,2,3,7
3,Aaron Ray,19,1,4,.250,1,2,.500,0,2,.000,2,2,1.000,0,2,2,4,0,0,1,1,4
4,Sidney Umude,15,4,8,.500,4,8,.500,0,0,,0,0,,1,2,3,0,0,0,2,5,8
5,Osa Wilson,24,4,5,.800,4,5,.800,0,0,,4,6,.667,6,6,12,1,1,2,2,4,12
6,Bryan Assie,14,3,3,1.000,3,3,1.000,0,0,,0,0,,2,4,6,1,2,1,2,2,6
7,Marcel Burton,14,2,4,.500,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,2,3,5
8,Isaiah Rollins,13,1,4,.250,0,2,.000,1,2,.500,1,2,.500,0,0,0,2,1,0,0,0,4
9,Brendon Brooks,10,1,9,.111,0,2,.000,1,7,.143,2,2,1.000,0,1,1,0,0,0,0,1,5
