,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Justin James,38,10,16,.625,9,15,.600,1,1,1.000,4,6,.667,0,8,8,5,2,2,3,2,25
1,Hunter Thompson,34,5,11,.455,2,7,.286,3,4,.750,2,2,1.000,0,6,6,0,0,0,0,2,15
2,Nyaires Redding,28,3,7,.429,0,1,.000,3,6,.500,0,0,,0,3,3,2,2,0,1,5,9
3,Austin Mueller,18,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,2,1,0
4,Trevon Taylor,3,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,1,1,2,0
5,Hunter Maldonado,30,8,14,.571,6,10,.600,2,4,.500,2,2,1.000,2,3,5,3,1,1,2,1,20
6,Jake Hendricks,25,0,6,.000,0,3,.000,0,3,.000,2,2,1.000,0,2,2,0,0,0,1,4,2
7,A.J. Banks,17,2,4,.500,1,2,.500,1,2,.500,4,4,1.000,0,2,2,1,1,1,1,1,9
8,Tariq Johnson,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
9,Brandon Porter,3,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
