,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jack Williams,25,3,8,.375,3,7,.429,0,1,.000,1,2,.500,1,6,7,0,0,0,0,3,7
1,Quentin Millora-Brown,25,1,3,.333,1,3,.333,0,0,,0,2,.000,1,3,4,3,0,0,2,2,2
2,Ako Adams,24,5,7,.714,2,2,1.000,3,5,.600,4,4,1.000,0,4,4,1,0,0,1,4,17
3,Josh Parrish,23,2,8,.250,2,5,.400,0,3,.000,3,3,1.000,2,1,3,2,0,1,2,3,7
4,Drew Peterson,21,4,6,.667,3,4,.750,1,2,.500,2,2,1.000,0,4,4,1,0,0,1,2,11
5,Robert Martin,22,5,13,.385,4,8,.500,1,5,.200,1,1,1.000,0,3,3,3,1,1,3,4,12
6,Chris Mullins,21,3,8,.375,2,6,.333,1,2,.500,0,0,,1,2,3,1,1,0,2,1,7
7,Trey Murphy III,21,2,4,.500,0,1,.000,2,3,.667,0,0,,1,1,2,1,0,0,0,2,6
8,Payton Moore,15,4,6,.667,4,6,.667,0,0,,1,4,.250,0,0,0,0,1,0,2,2,9
9,Tim Harrison,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
