,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kamar McKnight,38,10,15,.667,7,10,.700,3,5,.600,7,10,.700,1,2,3,3,1,0,4,2,30
1,Donte Fitzpatrick-Dorsey,37,8,16,.500,7,13,.538,1,3,.333,8,10,.800,2,4,6,2,2,0,1,3,25
2,Stokley Chaffee Jr.,24,5,6,.833,5,6,.833,0,0,,0,0,,2,8,10,2,0,2,1,4,10
3,Armani Chaney,16,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,1,0,0,1,3,0
4,Emmanuel Egbuta,15,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,2,5,2
5,Damarri Moore,21,0,3,.000,0,3,.000,0,0,,2,2,1.000,1,1,2,1,0,1,2,5,2
6,Tripp Davis,14,0,2,.000,0,0,,0,2,.000,2,3,.667,0,2,2,1,1,0,2,2,2
7,Michael Littlejohn,12,0,4,.000,0,0,,0,4,.000,0,0,,0,0,0,1,0,0,0,1,0
8,Dave Morris,10,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,3,0
9,Daniel Cummings,9,1,3,.333,0,0,,1,3,.333,0,0,,1,0,1,0,0,0,0,3,3
10,DaJion Henderson,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,3,3,0
