,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Trey Brown,25,3,6,.500,3,6,.500,0,0,,1,2,.500,0,3,3,4,1,0,1,1,7
1,Nicholas McDonald,23,0,5,.000,0,5,.000,0,0,,1,2,.500,1,2,3,0,1,0,4,4,1
2,Jaquann Lockhart,17,2,3,.667,2,3,.667,0,0,,0,0,,0,2,2,1,0,0,0,0,4
3,Jordan Gant,16,3,9,.333,1,3,.333,2,6,.333,0,0,,1,1,2,0,0,0,2,1,8
4,Brent Davis,15,3,8,.375,3,5,.600,0,3,.000,1,4,.250,0,0,0,1,2,0,2,1,7
5,Andrew Dalton,28,6,12,.500,2,4,.500,4,8,.500,0,0,,2,8,10,1,0,0,3,4,16
6,Jakorian Martin,22,1,6,.167,0,1,.000,1,5,.200,0,0,,0,0,0,0,0,0,2,0,3
7,Mar'Kel Epps,21,2,9,.222,2,8,.250,0,1,.000,0,0,,0,3,3,6,1,0,4,5,4
8,Logan Neff,19,3,10,.300,2,4,.500,1,6,.167,0,0,,0,1,1,0,4,0,3,4,7
9,Saadiq Johnson,14,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,0,1,0,0,2,3
