,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Rickey McGill,39,5,13,.385,5,9,.556,0,4,.000,3,4,.750,0,5,5,7,3,2,1,2,13
1,Asante Gist,38,7,15,.467,4,7,.571,3,8,.375,0,0,,3,1,4,3,1,0,1,0,17
2,E.J. Crawford,37,5,11,.455,0,6,.000,5,5,1.000,2,2,1.000,1,0,1,1,0,0,2,2,17
3,Tajuan Agee,29,2,13,.154,2,10,.200,0,3,.000,2,2,1.000,4,9,13,3,1,0,3,4,6
4,Ben Perez,22,1,2,.500,0,0,,1,2,.500,0,0,,0,6,6,1,0,1,0,0,3
5,Niksa Nikolic,19,3,4,.750,3,4,.750,0,0,,0,0,,2,1,3,0,2,2,1,1,6
6,Payton Hudson,7,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,1,0
7,Jahnathan Maxwell,4,0,1,.000,0,0,,0,1,.000,0,0,,0,3,3,0,0,1,1,0,0
8,Andrija Ristanovic,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
9,Malik Rhem,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
