,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brandon Miller,36,7,12,.583,5,7,.714,2,5,.400,3,3,1.000,2,5,7,7,1,0,2,1,19
1,Walter Jones Jr.,34,6,12,.500,3,5,.600,3,7,.429,0,0,,1,7,8,2,4,0,2,4,15
2,Tre Todd,32,6,11,.545,4,5,.800,2,6,.333,0,1,.000,0,1,1,3,3,0,1,1,14
3,Gerron Scissum,28,3,4,.750,2,3,.667,1,1,1.000,0,0,,1,8,9,0,0,2,2,4,7
4,Brandon Powell,20,2,4,.500,2,3,.667,0,1,.000,2,5,.400,1,0,1,0,1,0,1,1,6
5,Arthur Johnson,18,1,5,.200,1,3,.333,0,2,.000,0,2,.000,3,3,6,0,1,0,0,2,2
6,Jalen Reeder,11,1,6,.167,1,4,.250,0,2,.000,0,0,,1,2,3,1,0,0,3,0,2
7,Brandon Wright,10,0,4,.000,0,3,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0
8,Andre Kennedy,8,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,2,2
9,Shaquille Seville,3,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
