,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bobby Moorehead,37,5,7,.714,3,4,.750,2,3,.667,2,3,.667,3,6,9,1,1,0,0,3,14
1,Ahmaad Rorie,35,6,16,.375,3,10,.300,3,6,.500,6,9,.667,2,2,4,3,1,1,0,3,21
2,Michael Oguine,33,2,9,.222,1,6,.167,1,3,.333,5,7,.714,2,4,6,4,2,1,4,3,10
3,Fabijan Krslovic,17,1,3,.333,1,1,1.000,0,2,.000,1,2,.500,0,1,1,0,1,1,0,3,3
4,Jamar Akoh,14,2,8,.250,2,8,.250,0,0,,0,0,,0,1,1,0,0,0,1,1,4
5,Sayeed Pridgett,22,4,6,.667,4,6,.667,0,0,,1,3,.333,1,4,5,1,2,2,3,3,9
6,Timmy Falls,20,1,5,.200,1,4,.250,0,1,.000,0,1,.000,0,1,1,0,0,0,1,2,2
7,Trever Spoja,11,1,5,.200,0,0,,1,5,.200,0,0,,0,0,0,1,0,1,0,1,3
8,Karl Nicholas,8,2,2,1.000,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,2,4,4
9,Admir Besovic,1,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2
10,Lars Espe,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
11,Niko Bevens,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
